jsm		roo	142	PE	0.10826446280991736	0.10900900900900902	0.10952380952380952	0.10917431192660551	0.10917431192660551	0.10952380952380952	0.11234567901234568	
vsm		roo	143	PE	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
bm		roo	143	PE	1.0	1.0	1.0	1.0	1.0	1.0	0.5	
lsa		roo	143	PE	0.038461538461538464	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.038461538461538464	0.038461538461538464	
jsm		roo	143	PE	0.14285714285714285	0.125	0.125	0.125	0.125	0.2	0.16666666666666666	
vsm		roo	145	PE	0.023809523809523808	0.02857142857142857	0.027777777777777776	0.029411764705882353	0.02857142857142857	0.03225806451612903	0.03333333333333333	
bm		roo	145	PE	0.125	0.2	0.25	0.2	0.25	0.5	0.5	
lsa		roo	145	PE	0.01	0.01	0.011111111111111112	0.012048192771084338	0.012345679012345678	0.015384615384615385	0.016666666666666666	
jsm		roo	145	PE	0.017857142857142856	0.03125	0.04	0.05	0.05263157894736842	0.14285714285714285	0.14285714285714285	
vsm		roo	153	ST	0.04	0.04	0.04	0.04	0.04	0.043478260869565216	0.043478260869565216	
bm		roo	153	ST	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	
lsa		roo	153	ST	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	
jsm		roo	153	ST	0.04	0.04	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.043478260869565216	0.043478260869565216	
vsm		roo	156	PE	0.11614403140718932	0.11943949711891041	0.12355602570242089	0.12615142267673046	0.1318398268398268	0.13514098514098513	0.13733111429578626	
bm		roo	156	PE	0.5423747276688453	0.49037037037037035	0.5420588235294118	0.6355835240274599	0.6315734989648034	0.602905982905983	0.640537084398977	
lsa		roo	156	PE	0.13913893734789257	0.16994341960017018	0.13397556123898835	0.14402602751008978	0.14163956639566394	0.17448714967896556	0.1742827557379541	
jsm		roo	156	PE	0.3943722943722944	0.43051514512615074	0.2961012900143335	0.5189814814814815	0.5049910873440284	0.508030303030303	0.4133333333333334	
vsm		roo	161	PE	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	
bm		roo	161	PE	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	
lsa		roo	161	PE	0.125	0.125	0.125	0.125	0.125	0.125	0.125	
jsm		roo	161	PE	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
vsm		roo	162	PE	0.05263157894736842	0.041666666666666664	0.04	0.05555555555555555	0.05263157894736842	0.05263157894736842	0.05263157894736842	
bm		roo	162	PE	0.02631578947368421	0.023809523809523808	0.024390243902439025	0.02857142857142857	0.027777777777777776	0.02857142857142857	0.030303030303030304	
lsa		roo	162	PE	0.037037037037037035	0.03225806451612903	0.03125	0.1	0.07692307692307693	0.07142857142857142	0.07692307692307693	
jsm		roo	162	PE	0.1	0.0625	0.06666666666666667	0.125	0.1	0.14285714285714285	0.16666666666666666	
vsm		roo	171	NL	0.09090909090909091	0.125	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	
bm		roo	171	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	171	NL	0.08333333333333333	0.08333333333333333	0.16666666666666666	0.14285714285714285	0.125	0.1	0.1	
jsm		roo	171	NL	0.14285714285714285	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.25	0.14285714285714285	0.14285714285714285	
vsm		roo	172	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm		roo	172	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	172	PE	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	
jsm		roo	172	PE	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
vsm		roo	184	PE	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	
bm		roo	184	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	184	PE	0.006060606060606061	0.006060606060606061	0.006060606060606061	0.006060606060606061	0.006060606060606061	0.006060606060606061	0.006060606060606061	
jsm		roo	184	PE	0.012987012987012988	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.013157894736842105	
vsm		roo	186	NL	0.1	0.1	0.09090909090909091	0.1	0.1	0.1	0.1111111111111111	
bm		roo	186	NL	0.5	0.5	1.0	1.0	1.0	1.0	1.0	
lsa		roo	186	NL	0.013513513513513514	0.013333333333333334	0.010526315789473684	0.011627906976744186	0.011764705882352941	0.011363636363636364	0.011235955056179775	
jsm		roo	186	NL	0.022727272727272728	0.022222222222222223	0.018867924528301886	0.021739130434782608	0.018867924528301886	0.0196078431372549	0.029411764705882353	
vsm		roo	187	NL	0.032791676408697686	0.02619910282953761	0.02001660660878538	0.01735258205846441	0.014512660999044545	0.01328130716323992	0.012954782209509685	
bm		roo	187	NL	0.036664545399685104	0.03669580281911961	0.027636054421768707	0.019795709448438007	0.020666869318510795	0.019438912643785538	0.019725844586571645	
lsa		roo	187	NL	0.02512516083395837	0.01895622386241019	0.020342792370231396	0.017249493625640416	0.014203089972495836	0.013242707718013974	0.012741082095920805	
jsm		roo	187	NL	0.014407352692581895	0.019135940629878476	0.018101213620831863	0.014411564510880335	0.014137496187237373	0.013222211372098322	0.014736654776432304	
vsm		roo	19	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.5	
bm		roo	19	PE	0.5	0.5	0.5	0.5	0.5	1.0	1.0	
lsa		roo	19	PE	0.3333333333333333	0.2	0.2	0.2	0.2	0.3333333333333333	0.3333333333333333	
jsm		roo	19	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
vsm		roo	190	PE	0.017543859649122806	0.06666666666666667	0.125	0.1111111111111111	0.14285714285714285	0.16666666666666666	0.14285714285714285	
bm		roo	190	PE	0.07142857142857142	0.1	0.25	0.5	0.25	0.2	0.3333333333333333	
lsa		roo	190	PE	0.010752688172043012	0.018867924528301886	0.0625	0.09090909090909091	0.09090909090909091	0.125	0.16666666666666666	
jsm		roo	190	PE	0.010638297872340425	0.022222222222222223	0.07142857142857142	0.125	0.125	0.14285714285714285	0.2	
vsm		roo	192	ST	0.04754166144456978	0.04754166144456978	0.04765621737898971	0.04765621737898971	0.04765621737898971	0.047531484011906384	0.04750721078162315	
bm		roo	192	ST	0.12354739568257682	0.12341878383313842	0.12499021863447068	0.12499021863447068	0.12499021863447068	0.1233215783399607	0.12612115239266367	
lsa		roo	192	ST	0.024863963161376793	0.02488915867859037	0.024863963161376793	0.024863963161376793	0.024863963161376793	0.024914364719799176	0.024914364719799176	
jsm		roo	192	ST	0.022435902946226806	0.022374075903447546	0.023220730943733718	0.023220730943733718	0.023210102776539895	0.024132429024959132	0.024304651609091708	
vsm		roo	194	PE	0.018518518518518517	0.01818181818181818	0.022727272727272728	0.058823529411764705	0.058823529411764705	0.045454545454545456	0.045454545454545456	
bm		roo	194	PE	0.2	0.25	0.3333333333333333	0.5	0.5	0.5	0.5	
lsa		roo	194	PE	0.005405405405405406	0.005747126436781609	0.0058823529411764705	0.01282051282051282	0.01282051282051282	0.00909090909090909	0.008928571428571428	
jsm		roo	194	PE	0.010101010101010102	0.010309278350515464	0.011235955056179775	0.045454545454545456	0.045454545454545456	0.018867924528301886	0.018867924528301886	
vsm		roo	2	ST	0.02702702702702703	0.02631578947368421	0.027777777777777776	0.02702702702702703	0.02702702702702703	0.03125	0.03125	
bm		roo	2	ST	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	
lsa		roo	2	ST	0.00390625	0.003787878787878788	0.003816793893129771	0.003875968992248062	0.0038910505836575876	0.00390625	0.004132231404958678	
jsm		roo	2	ST	0.010752688172043012	0.011494252873563218	0.01639344262295082	0.02040816326530612	0.02040816326530612	0.025	0.04	
vsm		roo	203	PE	0.01694915254237288	0.0196078431372549	0.02127659574468085	0.02127659574468085	0.020833333333333332	0.021739130434782608	0.020833333333333332	
bm		roo	203	PE	0.013513513513513514	0.013888888888888888	0.015625	0.015625	0.015384615384615385	0.015873015873015872	0.01694915254237288	
lsa		roo	203	PE	0.018867924528301886	0.02127659574468085	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.022222222222222223	0.021739130434782608	
jsm		roo	203	PE	0.014084507042253521	0.01694915254237288	0.02040816326530612	0.02040816326530612	0.0196078431372549	0.022727272727272728	0.022222222222222223	
vsm		roo	204	PE	0.016366906689487336	0.016366906689487336	0.01625000292026736	0.01625000292026736	0.01625000292026736	0.01614177781204225	0.01610007639419404	
bm		roo	204	PE	0.02533087075994414	0.02533087075994414	0.024805430676693805	0.024805430676693805	0.024805430676693805	0.024699945444626295	0.024225111636459153	
lsa		roo	204	PE	0.015248859375705831	0.015248859375705831	0.015248859375705831	0.015248859375705831	0.015248859375705831	0.015248859375705831	0.015248859375705831	
jsm		roo	204	PE	0.010585804984364636	0.010585804984364636	0.010563658061679545	0.010563658061679545	0.010563658061679545	0.010615406070003863	0.010646677272522281	
vsm		roo	205	PE	0.5	1.0	0.5	0.5	0.5	0.5	0.5	
bm		roo	205	PE	0.5	1.0	0.3333333333333333	1.0	0.5	0.5	0.3333333333333333	
lsa		roo	205	PE	1.0	1.0	0.5	0.5	0.5	0.5	0.5	
jsm		roo	205	PE	0.3333333333333333	0.5	0.3333333333333333	0.5	0.5	1.0	1.0	
vsm		roo	206	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
bm		roo	206	PE	0.5	0.5	0.5	0.5	0.5	0.5	1.0	
lsa		roo	206	PE	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	
jsm		roo	206	PE	0.05555555555555555	0.058823529411764705	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	
vsm		roo	217	PE	0.2	0.2	0.25	0.2	0.2	0.2	0.16666666666666666	
bm		roo	217	PE	0.25	0.5	0.5	1.0	1.0	1.0	0.5	
lsa		roo	217	PE	0.5	0.3333333333333333	0.5	0.5	0.5	0.5	0.3333333333333333	
jsm		roo	217	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.14285714285714285	
vsm		roo	229	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm		roo	229	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	229	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
jsm		roo	229	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm		roo	23	PE	0.011627906976744186	0.011363636363636364	0.008403361344537815	0.008403361344537815	0.018867924528301886	0.0136986301369863	0.016666666666666666	
bm		roo	23	PE	0.03333333333333333	0.041666666666666664	0.045454545454545456	0.05	0.041666666666666664	0.03225806451612903	0.043478260869565216	
lsa		roo	23	PE	0.0037174721189591076	0.003745318352059925	0.003484320557491289	0.0035842293906810036	0.004464285714285714	0.004310344827586207	0.005649717514124294	
jsm		roo	23	PE	0.0038314176245210726	0.0048543689320388345	0.004545454545454545	0.007194244604316547	0.008928571428571428	0.0078125	0.010526315789473684	
vsm		roo	238	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm		roo	238	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	238	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
jsm		roo	238	PE	0.5	0.5	1.0	1.0	0.5	1.0	0.5	
vsm		roo	242	PE	0.10989010989010989	0.10989010989010989	0.10989010989010989	0.10989010989010989	0.10989010989010989	0.10846560846560846	0.09401709401709402	
bm		roo	242	PE	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	
lsa		roo	242	PE	0.05042016806722689	0.05042016806722689	0.03701298701298701	0.03701298701298701	0.03701298701298701	0.03701298701298701	0.04040029651593773	
jsm		roo	242	PE	0.12037037037037036	0.12037037037037036	0.11363636363636363	0.11363636363636363	0.11363636363636363	0.11781609195402298	0.09583333333333333	
vsm		roo	244	ST	0.010638297872340425	0.011235955056179775	0.010869565217391304	0.010752688172043012	0.010869565217391304	0.011111111111111112	0.013157894736842105	
bm		roo	244	ST	0.038461538461538464	0.038461538461538464	0.045454545454545456	0.047619047619047616	0.045454545454545456	0.05	0.0625	
lsa		roo	244	ST	0.006535947712418301	0.006802721088435374	0.006622516556291391	0.00641025641025641	0.006369426751592357	0.006134969325153374	0.006369426751592357	
jsm		roo	244	ST	0.011627906976744186	0.015151515151515152	0.017241379310344827	0.017857142857142856	0.018518518518518517	0.023255813953488372	0.03333333333333333	
vsm		roo	254	NL	0.05412057078723745	0.054673721340388004	0.054673721340388004	0.054673721340388004	0.054673721340388004	0.05423280423280422	0.05423280423280422	
bm		roo	254	NL	0.08683063868822383	0.09174093879976235	0.09174093879976235	0.09174093879976235	0.09174093879976235	0.08956228956228955	0.08956228956228955	
lsa		roo	254	NL	0.05115792067011579	0.05028011204481792	0.05028011204481792	0.05028011204481792	0.05028011204481792	0.05028011204481792	0.05028011204481792	
jsm		roo	254	NL	0.05056689342403628	0.04955679241393527	0.04955679241393527	0.04955679241393527	0.04955679241393527	0.05042522489330999	0.05042522489330999	
vsm		roo	26	ST	0.3126930340409256	0.3126930340409256	0.3126930340409256	0.3126930340409256	0.3119038926267842	0.309767140490032	0.31055628190417345	
bm		roo	26	ST	0.27655092991905134	0.2785789701049863	0.2785789701049863	0.27719195556007703	0.2786734370415585	0.2843954248366013	0.2856209150326797	
lsa		roo	26	ST	0.24591644900569387	0.2497451633035157	0.2497451633035157	0.2497451633035157	0.2428101044399856	0.2428101044399856	0.2428101044399856	
jsm		roo	26	ST	0.40582482993197283	0.40972222222222215	0.40972222222222215	0.4166666666666667	0.4101307189542483	0.4351851851851852	0.4529478458049887	
vsm		roo	261	PE	0.16666666666666666	0.16666666666666666	0.2	0.1111111111111111	0.1111111111111111	0.1	0.09090909090909091	
bm		roo	261	PE	0.14285714285714285	0.2	0.1	0.08333333333333333	0.07692307692307693	0.058823529411764705	0.05555555555555555	
lsa		roo	261	PE	0.014285714285714285	0.025	0.04	0.03333333333333333	0.03333333333333333	0.029411764705882353	0.02857142857142857	
jsm		roo	261	PE	0.011235955056179775	0.018867924528301886	0.025	0.02702702702702703	0.027777777777777776	0.02702702702702703	0.024390243902439025	
vsm		roo	262	PE	0.53125	0.54	0.5384615384615384	0.5344827586206896	0.5333333333333333	0.5294117647058824	0.532258064516129	
bm		roo	262	PE	0.5833333333333334	0.625	0.6111111111111112	0.625	0.6111111111111112	0.5833333333333334	0.5769230769230769	
lsa		roo	262	PE	0.12272727272727274	0.15	0.15202702702702703	0.15202702702702703	0.27702702702702703	0.1923076923076923	0.282258064516129	
jsm		roo	262	PE	0.5303030303030303	0.5476190476190477	0.2976190476190476	0.3088235294117647	0.3026315789473684	0.3026315789473684	0.22549019607843135	
vsm		roo	263	NL	1.0	1.0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.1	0.14285714285714285	
bm		roo	263	NL	1.0	1.0	1.0	0.5	0.3333333333333333	0.5	0.5	
lsa		roo	263	NL	0.058823529411764705	0.05555555555555555	0.04	0.038461538461538464	0.04	0.047619047619047616	0.06666666666666667	
jsm		roo	263	NL	0.09090909090909091	0.08333333333333333	0.038461538461538464	0.038461538461538464	0.037037037037037035	0.05263157894736842	0.07692307692307693	
vsm		roo	27	NL	0.25	0.16666666666666666	0.14285714285714285	0.125	0.1	0.07692307692307693	0.07692307692307693	
bm		roo	27	NL	0.2	0.25	0.2	0.2	0.2	0.2	0.2	
lsa		roo	27	NL	0.018518518518518517	0.01818181818181818	0.017543859649122806	0.017857142857142856	0.017543859649122806	0.016666666666666666	0.01639344262295082	
jsm		roo	27	NL	0.07692307692307693	0.1	0.058823529411764705	0.06666666666666667	0.1	0.05555555555555555	0.041666666666666664	
vsm		roo	276	PE	0.39285714285714285	0.39285714285714285	0.39285714285714285	0.39285714285714285	0.6428571428571428	0.6428571428571428	0.6428571428571428	
bm		roo	276	PE	0.5833333333333333	0.6	0.5833333333333334	0.5714285714285714	0.5714285714285714	0.5625	0.5666666666666667	
lsa		roo	276	PE	0.35	0.3611111111111111	0.35	0.35	0.35	0.35	0.35	
jsm		roo	276	PE	1.0	1.0	0.8333333333333333	0.7	0.7	0.6428571428571428	0.7	
vsm		roo	277	ST	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm		roo	277	ST	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	277	ST	0.2	0.25	0.2	0.2	0.2	0.2	0.2	
jsm		roo	277	ST	0.2	0.5	0.3333333333333333	0.2	0.2	0.25	0.25	
vsm		roo	286	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm		roo	286	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	286	NL	0.6269841269841269	0.6269841269841269	0.6269841269841269	0.6269841269841269	0.6269841269841269	0.6269841269841269	0.6269841269841269	
jsm		roo	286	NL	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	
vsm		roo	288	NL	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm		roo	288	NL	1.0	1.0	0.5	1.0	1.0	0.5	0.5	
lsa		roo	288	NL	0.14285714285714285	0.3333333333333333	0.3333333333333333	0.5	1.0	1.0	1.0	
jsm		roo	288	NL	0.14285714285714285	0.5	0.25	0.5	0.5	0.5	1.0	
vsm		roo	290	PE	0.47883597883597884	0.47883597883597884	0.47883597883597884	0.47883597883597884	0.47883597883597884	0.47883597883597884	0.47883597883597884	
bm		roo	290	PE	0.34920634920634913	0.34920634920634913	0.34920634920634913	0.34920634920634913	0.34920634920634913	0.3158730158730159	0.3158730158730159	
lsa		roo	290	PE	0.33164983164983164	0.33164983164983164	0.33164983164983164	0.3409090909090909	0.3409090909090909	0.3409090909090909	0.3409090909090909	
jsm		roo	290	PE	0.39090909090909093	0.3769230769230769	0.3769230769230769	0.39090909090909093	0.39090909090909093	0.3769230769230769	0.3769230769230769	
vsm		roo	291	PE	0.1945878753107669	0.1917191719171917	0.19484882418812988	0.20002768549280178	0.19792038027332146	0.19148451730418944	0.19085218380993027	
bm		roo	291	PE	0.27499999999999997	0.21777777777777776	0.21623931623931625	0.1976190476190476	0.19999999999999998	0.1962962962962963	0.1651713825626869	
lsa		roo	291	PE	0.18240740740740743	0.18077274636231133	0.18223180076628354	0.18561607615018508	0.19172932330827064	0.1883780332056194	0.18774761555392516	
jsm		roo	291	PE	0.21238244514106586	0.212594696969697	0.23032581453634085	0.25132275132275134	0.26175548589341696	0.2492492492492492	0.1747170412880599	
vsm		roo	298	NL	0.020934065934065934	0.020934065934065934	0.018191028829326703	0.03372352285395764	0.03372352285395764	0.037220026350461136	0.03681177976952625	
bm		roo	298	NL	0.08095238095238094	0.08095238095238094	0.10892857142857143	0.18181818181818182	0.18181818181818182	0.5151515151515151	0.5144927536231884	
lsa		roo	298	NL	0.017877906976744184	0.017877906976744184	0.017615930928839993	0.021479958890030834	0.021479958890030834	0.023860911270983214	0.023708920187793428	
jsm		roo	298	NL	0.02181050656660413	0.02181050656660413	0.022897897897897895	0.02755065766086029	0.02755065766086029	0.03982843137254902	0.048770816812053926	
vsm		roo	303	PE	0.04393887073781886	0.042876648867432275	0.038635361552028215	0.038635361552028215	0.038635361552028215	0.03542171537182229	0.03471884073653267	
bm		roo	303	PE	0.14015873015873015	0.138975424022153	0.13654970760233917	0.13654970760233917	0.13654970760233917	0.13550135501355012	0.13498412698412698	
lsa		roo	303	PE	0.02200609200904884	0.021395271395271392	0.02044201714985709	0.02044201714985709	0.02044201714985709	0.01807459037589036	0.017694200597511964	
jsm		roo	303	PE	0.07266081871345029	0.0672380655550361	0.05948143265216436	0.05948143265216436	0.05948143265216436	0.03855086889801335	0.03407144066361943	
vsm		roo	305	ST	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm		roo	305	ST	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	305	ST	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
jsm		roo	305	ST	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
vsm		roo	307	PE	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.014925373134328358	0.014705882352941176	0.014705882352941176	
bm		roo	307	PE	0.014925373134328358	0.014925373134328358	0.014925373134328358	0.014925373134328358	0.017543859649122806	0.016666666666666666	0.016666666666666666	
lsa		roo	307	PE	0.008264462809917356	0.008264462809917356	0.008264462809917356	0.008264462809917356	0.010638297872340425	0.01020408163265306	0.01020408163265306	
jsm		roo	307	PE	0.015625	0.015625	0.015625	0.015625	0.017857142857142856	0.01694915254237288	0.016666666666666666	
vsm		roo	308	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm		roo	308	PE	0.5	0.5	1.0	1.0	1.0	1.0	1.0	
lsa		roo	308	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
jsm		roo	308	PE	0.5	0.5	1.0	1.0	1.0	1.0	1.0	
vsm		roo	316	PE	0.40208333333333335	0.4131944444444444	0.4131944444444444	0.4131944444444444	0.4131944444444444	0.4131944444444444	0.4131944444444444	
bm		roo	316	PE	0.7708333333333333	0.8541666666666666	0.8541666666666666	0.8541666666666666	0.8541666666666666	0.8541666666666666	0.8541666666666666	
lsa		roo	316	PE	0.2427083333333333	0.24826388888888887	0.24826388888888887	0.24826388888888887	0.24826388888888887	0.24826388888888887	0.24305555555555555	
